"","eventID","sex","lifeStage","individualCount","scientificName","kingdom","phylum","class","order","genus","specificEpithet","occurrenceID"
"1512","d4499e32-a652-4dce-a893-3a348cf40b7c","unknown","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0a0e5975-6052-496f-96a7-ea597c9c61fb"
"1513","d765be6c-f3fb-46a0-b324-b8ec06fc3287","Adult","unknown",8,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","27b1d971-6ddc-4847-9349-9802ec6471f7"
"1514","cfe50e02-0ffd-4782-a31c-0d13d949c970","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ad751e33-b57e-41e1-8462-3ec460a78bda"
"1515","cfe50e02-0ffd-4782-a31c-0d13d949c970","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0856788e-8e41-4f4b-9e94-e8c62f20ab58"
"1516","cfe50e02-0ffd-4782-a31c-0d13d949c970","Juvenile","unknown",6,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7eb921d9-45f7-467f-b1b3-770d0defe3be"
"1517","b64b1d4d-7187-40b2-a6a8-f367b5f1cd46","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","07f016d9-8aa8-4747-a6b9-f51de4f36d9e"
"1518","8a5609e7-0a7e-464d-a78b-9e628153ac5b","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b882260d-4215-4f74-bb94-a671779ac231"
"1519","8a5609e7-0a7e-464d-a78b-9e628153ac5b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c6bcc9d2-c547-4647-93b3-f1e294f1abdf"
"1520","8a5609e7-0a7e-464d-a78b-9e628153ac5b","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","51fb9f28-1061-4aa4-926b-6f20ede81dd2"
"1521","02568b3b-acf2-4adb-ab69-f72290d7c0bd","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","053df42a-39c4-4dbc-bcee-2898df3158eb"
"1522","10d458ca-69c3-4d50-badd-b992c32127cd","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","fa6398a5-44e3-4b24-b651-25e3c290ce4d"
"1523","0e243a4d-11dd-49af-9290-787e3c40b9e6","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","959cb4c1-b07b-4cb8-9073-a326a6064e4d"
"1524","0e243a4d-11dd-49af-9290-787e3c40b9e6","Adult","Female",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ac298ace-8ad2-41fd-b769-a00be458eb2a"
"1525","0e243a4d-11dd-49af-9290-787e3c40b9e6","Juvenile","unknown",13,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","42414437-865b-4f96-8c55-c13ce2d40cdd"
"1526","4ce4f073-93ee-49d6-a113-2b73c60dd37b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","30287def-2eb9-4390-b67e-f51a1b559900"
"1527","4ce4f073-93ee-49d6-a113-2b73c60dd37b","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7b4f183c-287e-405d-967c-1fac1027eb86"
"1528","457946fc-d116-4e8d-aeec-2573569c7074","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","81719795-831d-4c82-9d83-267faa891f89"
"1529","398388e3-bc4e-4c7a-a707-e7f39e901e5f","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","569c6ff2-ccbe-4449-8cd9-790542f57525"
"1530","2bdb21b8-691a-4931-9338-5a1911891c0d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4e233213-aa3a-4168-b2d2-9fafee4e1b38"
"1531","99a0c140-c069-4d38-b49f-3cbaae963bac","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","70b94671-8006-4eb5-9484-4073f5838c4b"
"1532","99a0c140-c069-4d38-b49f-3cbaae963bac","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","45ec3b15-e844-4c9e-a375-8077eefc1515"
"1533","99a0c140-c069-4d38-b49f-3cbaae963bac","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3a361ca1-b3da-4e84-9627-748231470535"
"1534","f4d62d65-b5cd-46af-88a6-39e78726a389","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d1a0a04f-a17c-4fe1-bd39-ed77db28e2c5"
"1535","134dc2cf-84f2-4fe1-b209-4518c2724b72","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9ab68e6c-06a5-4801-bc78-bbc97abbef2a"
"1536","134dc2cf-84f2-4fe1-b209-4518c2724b72","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e4e7ee12-1f97-4458-9246-d93ff1ba59d5"
"1537","134dc2cf-84f2-4fe1-b209-4518c2724b72","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","69f98d13-4985-48ec-ba93-4b08511cbaaf"
"1538","4daa3374-3f23-4331-b2b8-5c447c0ce2cd","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","bb0a1309-47f3-4f8f-b323-2f71a35f7cb9"
"1539","24f228b9-c6e7-4ccc-980f-8705c15b5dfe","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1f9df3a2-9d69-424d-92ee-cf5765cb11b2"
"1540","698b3b3c-be5a-4ba0-b89d-a3f02ef78d79","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1ba9c52d-0264-40c7-a333-6f394fc36182"
"1541","698b3b3c-be5a-4ba0-b89d-a3f02ef78d79","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c200d6b2-f809-4a98-8418-21f8563ca356"
"1542","698b3b3c-be5a-4ba0-b89d-a3f02ef78d79","Juvenile","unknown",9,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2e303dde-0766-493b-847d-2d9d0eb61cef"
"1543","1853a7d6-e2c3-4adc-8c01-93d7fdc90a01","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","58526964-feee-4434-9bec-419d94be9359"
"1544","1853a7d6-e2c3-4adc-8c01-93d7fdc90a01","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","5cdcb79d-a0e2-4ed1-93d2-368f2346b620"
"1545","1853a7d6-e2c3-4adc-8c01-93d7fdc90a01","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e6dc9a96-2cc6-4228-8be5-ee72c654c76d"
"1546","c032b3bd-004f-44fd-b47d-56fb91fde693","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","27e87c77-696a-45df-a425-0b5d3fe40fa7"
"1547","eaf1820b-1153-46c7-929d-2f2907aa2480","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2812f015-ebc7-45a1-8368-8b527b5eb51b"
"1548","a989368d-d262-496f-a515-e93c4e081a66","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","5a261bf1-9e16-4faa-be52-3c369b4ca72b"
"1549","a989368d-d262-496f-a515-e93c4e081a66","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b62f8c58-8d37-4e28-ae1f-34305bca072a"
"1550","cbfd3148-d0fc-4989-ada1-ce7d0e4a4fe0","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","626b49fc-4cbb-485f-bb10-91ff32d56f23"
"1551","cbfd3148-d0fc-4989-ada1-ce7d0e4a4fe0","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3db26493-3c2e-4baf-b1bb-67c703771f87"
"1552","abed7681-fbef-4a08-97bd-e42d8de9142f","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","06f2c5d3-1599-45c5-acd1-2b4677e02f2c"
"1553","abed7681-fbef-4a08-97bd-e42d8de9142f","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","31344a24-489e-42c7-947f-d5319c7d395d"
"1554","abed7681-fbef-4a08-97bd-e42d8de9142f","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","78538781-f9d0-48c1-949b-70628a60498b"
"1555","6ea9bcbd-b62d-4f37-8e21-b07b5bb03667","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b7d3836e-45ba-435a-84f0-fc74e2392c85"
"1556","6ea9bcbd-b62d-4f37-8e21-b07b5bb03667","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","82a04560-4107-49a3-aebe-0f4f1d5371fe"
"1557","ef7fc83a-daf2-43aa-995f-6f14bc26a5d4","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c41bccc7-4f7d-42cb-ad6a-8bbd55091626"
"1558","ef7fc83a-daf2-43aa-995f-6f14bc26a5d4","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d7b031fb-cd95-465c-9dd3-9c1086dcc53d"
"1559","ef7fc83a-daf2-43aa-995f-6f14bc26a5d4","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8e9f54d4-427a-4780-8551-8829cffc4391"
"1560","90fcde31-9094-45ea-b459-2a1eb7aa079d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","14040fa2-b52b-450c-b477-83de8ba1cbe5"
"1561","90fcde31-9094-45ea-b459-2a1eb7aa079d","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","52d1827f-941b-4ddc-ae9a-0133c0076819"
"1562","90fcde31-9094-45ea-b459-2a1eb7aa079d","Juvenile","unknown",8,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","04309c43-952e-460b-b350-5f43176f3f99"
"1563","aa4267a5-fd7d-45b7-8aae-28173995c104","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","98c79dd2-bc77-4afa-b09f-b0f24c44ec5f"
"1564","a1056688-dc01-4a4e-8c74-1b304bef42db","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cfb853fa-1f0e-4540-81d1-d567b4ad4d75"
"1565","a360e1d1-302e-4938-99a7-7122f7180abc","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cd00fd74-4783-463d-9f5d-ddfa848b1971"
"1566","dab73004-1e94-4f6e-adcb-282f98a4fbd2","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4452b462-f6b2-46e6-b098-01dedce2eb2c"
"1567","dab73004-1e94-4f6e-adcb-282f98a4fbd2","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1c835ac4-cb92-4e6a-9c46-33d801857fe9"
"1568","3c9ea912-f574-43dc-bb6a-e3a3daf1ef97","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","23093467-1739-41d2-b2c5-3d2e57124783"
"1569","3c9ea912-f574-43dc-bb6a-e3a3daf1ef97","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ce270d0b-378d-4452-a03f-f026086ae798"
"1570","6f23cc8d-b4f3-4868-a582-50ba262d8678","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7df63cb1-ba0d-47e6-87a7-340aad990f2e"
"1571","6f23cc8d-b4f3-4868-a582-50ba262d8678","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","84972abe-3bb3-426b-85da-f9df3d43cc3c"
"1572","9b3f7a7d-859e-4f41-8d85-0f2cbef92375","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6d015962-b673-47e1-af96-75902adb76ac"
"1573","ef27be7a-ea10-49e7-8dcb-99db87748074","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","226966a9-c801-48a3-a88f-d3d450e1a0bc"
"1574","1cbac826-83a7-4ed8-b697-37e2fa8ec90a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","42b41a93-f02b-4247-8ea9-3c405f9021fb"
"1575","1cbac826-83a7-4ed8-b697-37e2fa8ec90a","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9f5b2a15-d5e3-4b2e-8c15-c62e485acefe"
"1576","1cbac826-83a7-4ed8-b697-37e2fa8ec90a","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","275fef6a-dd41-43b6-ac14-1fc932fdc35c"
"1577","463e9e78-15b8-4c35-8145-1bdfa4147b03","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","73002260-58fa-4f9a-9b9c-710ab16c48e3"
"1578","d72c566f-fdc7-49d2-af98-ef6d0671d874","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","54d58fd0-14af-4fd3-91f6-b59ad052c6a5"
"1579","d72c566f-fdc7-49d2-af98-ef6d0671d874","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b54ed34e-57cf-48a5-b3fc-28b3b535a69f"
"1580","19e3f640-4e82-42d0-98cd-4877f5844adc","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b37f3e9b-cf08-4c30-b993-87bf4d760171"
"1581","19e3f640-4e82-42d0-98cd-4877f5844adc","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ec9862cb-33d0-4135-a82b-f466cfebf2a3"
"1582","1202d4bd-e509-4dba-99f1-74e9bed3d7c0","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4fa38036-42c4-4604-898f-597405e789ef"
"1583","1202d4bd-e509-4dba-99f1-74e9bed3d7c0","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","dafd0f16-f2fd-4b3f-ab9b-27ea5878285c"
"1584","1202d4bd-e509-4dba-99f1-74e9bed3d7c0","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8c025c58-41dd-4ab4-9437-d89088fd017f"
"1585","2f468889-0e94-4a1e-8677-e2a85e064105","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","5b23709f-e3e4-4ddc-a0ac-a8d5a5d57d7d"
"1586","2f468889-0e94-4a1e-8677-e2a85e064105","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","fbc8b29c-65e5-437f-952c-2fc275fee64e"
"1587","2f468889-0e94-4a1e-8677-e2a85e064105","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","16eb8f56-883c-4ebd-b744-aa96364587a7"
"1588","9a24aae2-98f6-456f-a1e2-e1d45693e375","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4c991746-af06-47ab-a07c-1d033bb006c4"
"1589","9a24aae2-98f6-456f-a1e2-e1d45693e375","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e31ca82e-9d30-4df2-bdb1-19f26c699b3a"
"1590","9a24aae2-98f6-456f-a1e2-e1d45693e375","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9bc2da15-58ee-4b72-a901-7813501bb6a2"
"1591","42a2ddb0-be8a-4d17-abd5-29f52a386c74","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","29f3c210-c6e6-47f3-9007-35f5919d348a"
"1592","09208ace-87ef-4429-ba9e-3bbe014d5764","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b0bf224e-eee7-4124-b1d9-6fa653a2112d"
"1593","63ac8e52-6cc3-486c-9210-015c5fe1f372","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7dfab765-569c-4549-a300-6991c2c71274"
"1594","63ac8e52-6cc3-486c-9210-015c5fe1f372","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","51fd4ed2-6965-40fc-9ddb-2baeb0ed4fb2"
"1595","63ac8e52-6cc3-486c-9210-015c5fe1f372","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","94dd098a-025c-4857-9db5-2159b159c126"
"1596","1c7ad159-8541-47f4-9ec1-9839de83d889","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1bf578ed-af0d-4ac7-a8ad-8dbb4f678a25"
"1597","754b85c8-a8d3-4680-bd82-b92817ede4cd","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","73aa60cf-5f98-4723-bf47-acc7ab2df0d9"
"1598","620992ce-adf6-43c6-b3bf-f6f6856d25ae","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","143288da-f74f-41bb-adc4-165b6eefc0a3"
"1599","620992ce-adf6-43c6-b3bf-f6f6856d25ae","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","d3e56772-ee04-4ee6-bbc2-b1f244672292"
"1600","823ed085-68d4-42a6-906a-d9a1e9ac113a","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a819c1e8-ec74-4864-8549-6aa101ea8050"
"1601","6bc654e1-e4e6-4130-aa12-bb8f2ece66f5","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f89051af-ac45-4eff-9c86-612735480ec7"
"1602","f562f8a1-ac98-47fd-9b4a-0f91bb13925d","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cf228ff0-a7b2-40de-ba86-107dbf4aaa8c"
"1603","f562f8a1-ac98-47fd-9b4a-0f91bb13925d","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b6a62ae7-2d13-4f55-8749-54b0bf92ebb5"
"1604","40a9d438-e4a6-4561-b628-0f379c1c3e61","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8dda4724-ee01-489a-900f-2320ad6b3495"
"1605","e249d171-aa52-453d-9eb7-12e5bb3fcc0d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","79c8e1bf-a510-49a5-921c-65d4d8a68f58"
"1606","5dddbc18-8f51-474a-9433-01c6d7f4f8fd","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4e534e5d-47b8-433c-97c1-1455172de964"
"1607","5dddbc18-8f51-474a-9433-01c6d7f4f8fd","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2377c66f-8df2-4812-9bbc-6615184d615b"
"1608","5dddbc18-8f51-474a-9433-01c6d7f4f8fd","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","14b088f7-070a-469c-aa58-191f1c4fb425"
"1609","d24fdaf8-854e-41f1-835d-316595c33091","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7abccf41-895a-41ff-b715-dd102b985e43"
"1610","9b0e160e-71c4-4c64-bd7b-7913b42a46fe","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3b8fd329-69e0-4f3a-8c65-d838efdb1cb6"
"1611","b6f82307-2df5-49ce-959e-e6463031cf1b","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","938709f6-1da5-47df-9d99-4e0450c4f31b"
"1612","b6f82307-2df5-49ce-959e-e6463031cf1b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7570434a-c038-4ed4-8dc7-b5964247c613"
"1613","b6f82307-2df5-49ce-959e-e6463031cf1b","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6578082c-19d4-4d8e-a220-d1d41ef5e425"
"1614","acaf524d-3000-4ee2-9dd7-76c3df1bc917","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","10185776-7e56-4a4c-be8b-6f1b144640cb"
"1615","aff66d95-e7ea-47d8-9e33-7e6683b617f4","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b2430205-e98c-404e-81aa-547e340f9725"
"1616","96f64a69-9c5f-43a8-b2cb-6377dfd7f9db","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2db4e3d6-a105-4298-b045-6c7bccc2b148"
"1617","730191be-3ff2-41be-99b0-e381c132e54f","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2923013b-a028-4847-8ea9-969e22cfb127"
"1618","730191be-3ff2-41be-99b0-e381c132e54f","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6f5e8c79-c346-4784-9be1-c30079bcc0f9"
"1619","49312e2e-6745-4981-b35c-4b8bdfc9d983","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","323a99b4-9d22-42ce-8c42-97893f7eb702"
"1620","49312e2e-6745-4981-b35c-4b8bdfc9d983","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b65bf036-8f74-4480-98dd-bbaf011f1e78"
"1621","7f7dcf35-1a8a-468b-b377-84e256c7b13d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","06c82d4d-a2eb-4fee-8beb-74a23469a7ef"
"1622","7f7dcf35-1a8a-468b-b377-84e256c7b13d","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","05d4a245-83af-4863-b807-b156cd1490dc"
"1623","1f08a688-1c89-4731-b4fd-b2f6d13163bb","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","acf6eb13-06e2-45b1-959c-a6951b517b11"
"1624","1f08a688-1c89-4731-b4fd-b2f6d13163bb","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2fa43567-a748-4621-ae46-3371a9c6c024"
"1625","b192a0e6-6f65-498d-acf8-03c1e8cde523","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","487bdeff-1683-4ffb-98ab-e08a513110b1"
"1626","0c83a937-5728-45c6-8b65-0eebff96477d","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","fc9007c6-ba7b-429f-8796-1121702a7dec"
"1627","0c83a937-5728-45c6-8b65-0eebff96477d","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a03bf1b9-cc26-4d62-a61f-c007c459e451"
"1628","0c83a937-5728-45c6-8b65-0eebff96477d","Juvenile","unknown",6,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ef6471a8-e84a-4995-80d3-b80ebd3b7a8a"
"1629","724ce44f-ae34-48d9-ba4e-f59590e416d1","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6b4fe839-86a0-4ab9-81c9-91c43b08bc3f"
"1630","fc33f665-5bb4-4556-a022-52f5b754560f","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8f4e3e6a-c39b-43f1-b49b-337d9e76ac62"
"1631","fc33f665-5bb4-4556-a022-52f5b754560f","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","08e69e85-98bf-4ed8-ad73-09dd24a02895"
"1632","eea70d23-1b9f-4b54-a77f-b239683e4d6a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b1deda4f-454f-4639-8a60-0a6cf4981c54"
"1633","eea70d23-1b9f-4b54-a77f-b239683e4d6a","Juvenile","unknown",6,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","89b16074-3e10-490e-b9a2-90847bf751d3"
"1634","5e63e3f4-d228-4727-b513-860f83ffbbf6","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","40f5bfaf-6ad2-40da-96c5-142b40deceb7"
"1635","5e63e3f4-d228-4727-b513-860f83ffbbf6","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","19c0019f-558f-4e40-b9ac-8ba36a8cdc2c"
"1636","5e63e3f4-d228-4727-b513-860f83ffbbf6","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","77af430d-7834-4e78-b41f-d2954839344e"
