id,modified,basisOfRecord,occurrenceID,individualCount,sex,lifeStage,eventID,taxonID,scientificName,kingdom,phylum,class,order,genus,specificEpithet
075D2A75-E272-43AE-B346-6917007C97EF,2018-02-12T11:43:00Z,HumanObservation,9334D89A-AD7B-437F-92BF-BFC1F6F276DE,2,unknown,Juvenile,075D2A75-E272-43AE-B346-6917007C97EF,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
B4FB77C7-DD4C-401A-923A-6B8B84478862,2018-01-31T14:51:34Z,HumanObservation,7412B4EA-6568-40B3-83D7-31C1AA62C3B0,1,Male,Adult,B4FB77C7-DD4C-401A-923A-6B8B84478862,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
B4FB77C7-DD4C-401A-923A-6B8B84478862,2018-01-31T14:51:34Z,HumanObservation,B168C8C7-CBF8-486C-9AD0-C93890C2B8E1,1,Female,Adult,B4FB77C7-DD4C-401A-923A-6B8B84478862,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
B4FB77C7-DD4C-401A-923A-6B8B84478862,2018-02-12T11:43:00Z,HumanObservation,F236300A-4206-4562-B742-40F804371B67,3,unknown,Juvenile,B4FB77C7-DD4C-401A-923A-6B8B84478862,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
9A3A6933-CC09-4EE2-932D-6C5DC0737E10,2019-08-08T12:37:21Z,HumanObservation,3D6CF464-9568-4093-84CF-14485AF57749,1,Male,Adult,9A3A6933-CC09-4EE2-932D-6C5DC0737E10,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
9A3A6933-CC09-4EE2-932D-6C5DC0737E10,2019-08-08T12:37:21Z,HumanObservation,83E4CBEC-9DD9-4143-AE94-D8124BD89A65,1,Female,Adult,9A3A6933-CC09-4EE2-932D-6C5DC0737E10,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
9A3A6933-CC09-4EE2-932D-6C5DC0737E10,2019-08-08T12:37:21Z,HumanObservation,4236B764-6006-4241-9811-7940925CA0C5,9,unknown,Juvenile,9A3A6933-CC09-4EE2-932D-6C5DC0737E10,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
A7AEA349-CFA2-4466-A786-6ED6DFB07D51,2018-01-31T14:51:34Z,HumanObservation,1D251BEA-3A13-427D-BF2F-74D1A018943F,2,Male,Adult,A7AEA349-CFA2-4466-A786-6ED6DFB07D51,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
A7AEA349-CFA2-4466-A786-6ED6DFB07D51,2018-01-31T14:51:34Z,HumanObservation,FBCFEB6F-AF5F-486F-A00A-6746C8DCB266,4,Female,Adult,A7AEA349-CFA2-4466-A786-6ED6DFB07D51,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5B86DF49-466F-4402-916E-6F88730C1178,2019-08-08T12:37:21Z,HumanObservation,C904F0E7-E941-4249-B380-9398222E6777,1,Male,Adult,5B86DF49-466F-4402-916E-6F88730C1178,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5B86DF49-466F-4402-916E-6F88730C1178,2019-08-08T12:37:21Z,HumanObservation,A303DAFC-65C0-4C17-8734-A67DE2726F82,1,Female,Adult,5B86DF49-466F-4402-916E-6F88730C1178,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5B86DF49-466F-4402-916E-6F88730C1178,2019-08-08T12:37:21Z,HumanObservation,7CB0A130-303F-4DE9-BC1F-13A910BCEC06,4,unknown,Juvenile,5B86DF49-466F-4402-916E-6F88730C1178,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
D3F88B6B-CD6E-42F6-B2A8-702530E4F244,2018-01-31T14:51:34Z,HumanObservation,A8FAA963-3693-4CEA-B509-10954F9734D7,1,Female,Adult,D3F88B6B-CD6E-42F6-B2A8-702530E4F244,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
D3F88B6B-CD6E-42F6-B2A8-702530E4F244,2018-02-12T11:43:00Z,HumanObservation,D817A575-A6E3-4B6C-9879-E9256C1E1658,7,unknown,Juvenile,D3F88B6B-CD6E-42F6-B2A8-702530E4F244,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
28120966-7CD2-4ED7-855B-7973E1E057AF,2019-08-08T12:37:21Z,HumanObservation,37DD5D4E-0AC4-48DC-A9C7-59679BEF2B34,1,Male,Adult,28120966-7CD2-4ED7-855B-7973E1E057AF,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
28120966-7CD2-4ED7-855B-7973E1E057AF,2019-08-08T12:37:21Z,HumanObservation,DF5325DC-0B3F-47AB-9C2B-C6B9AF57E600,1,Female,Adult,28120966-7CD2-4ED7-855B-7973E1E057AF,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
28120966-7CD2-4ED7-855B-7973E1E057AF,2019-08-08T12:37:21Z,HumanObservation,0D3933EE-A4AC-4E25-928C-9579ACCB36CC,6,unknown,Juvenile,28120966-7CD2-4ED7-855B-7973E1E057AF,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
27490F59-D08F-422A-BB19-7AC81CD21794,2019-08-08T12:37:21Z,HumanObservation,F6099D2A-AA07-4A0B-AFFD-9B1136AEB0A6,2,Male,Adult,27490F59-D08F-422A-BB19-7AC81CD21794,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
27490F59-D08F-422A-BB19-7AC81CD21794,2019-08-08T12:37:21Z,HumanObservation,30A71ED5-CFF5-49F0-A254-A2425332070D,1,Female,Adult,27490F59-D08F-422A-BB19-7AC81CD21794,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
27490F59-D08F-422A-BB19-7AC81CD21794,2019-08-08T12:37:21Z,HumanObservation,F3C3FDB0-5A3D-489A-A8A2-8708B378A804,5,unknown,Juvenile,27490F59-D08F-422A-BB19-7AC81CD21794,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
AD0D3438-C63E-4AE8-8847-7B6F763FBD61,2018-01-31T14:51:34Z,HumanObservation,8664E7F1-0D02-4230-87BD-CE3054F06517,1,Male,Adult,AD0D3438-C63E-4AE8-8847-7B6F763FBD61,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
AD0D3438-C63E-4AE8-8847-7B6F763FBD61,2018-01-31T14:51:34Z,HumanObservation,3BADC24E-A5E7-4758-BA4F-10C531F23FC0,1,Female,Adult,AD0D3438-C63E-4AE8-8847-7B6F763FBD61,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
AD0D3438-C63E-4AE8-8847-7B6F763FBD61,2018-02-12T11:43:00Z,HumanObservation,DC30FA1E-8114-481D-95BB-83E830B8D83C,10,unknown,Juvenile,AD0D3438-C63E-4AE8-8847-7B6F763FBD61,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
56768224-373F-4CB9-B6B8-7BD95CEEB197,2019-08-08T12:37:21Z,HumanObservation,326A2863-3277-4400-8E6A-E88A5C558EB7,1,Male,Adult,56768224-373F-4CB9-B6B8-7BD95CEEB197,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
56768224-373F-4CB9-B6B8-7BD95CEEB197,2019-08-08T12:37:21Z,HumanObservation,A90F1A1B-FBEA-4617-A7C9-4B0975D548EB,1,Female,Adult,56768224-373F-4CB9-B6B8-7BD95CEEB197,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
56768224-373F-4CB9-B6B8-7BD95CEEB197,2019-08-08T12:37:21Z,HumanObservation,CCCC0A5F-921C-4906-AFA1-9EDDA93B1E91,7,unknown,Juvenile,56768224-373F-4CB9-B6B8-7BD95CEEB197,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
59325F30-C127-4936-96DC-825F8EA7512F,2019-08-08T12:37:21Z,HumanObservation,BEA2A762-B620-433C-AF74-CDF1EC8D51FF,1,Male,Adult,59325F30-C127-4936-96DC-825F8EA7512F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
59325F30-C127-4936-96DC-825F8EA7512F,2019-08-08T12:37:21Z,HumanObservation,0CB8A6A3-86D9-4C85-85F5-B5B35F4B1F07,1,Female,Adult,59325F30-C127-4936-96DC-825F8EA7512F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
59325F30-C127-4936-96DC-825F8EA7512F,2019-08-08T12:37:21Z,HumanObservation,96ABCC3B-7678-4654-9274-9359F9A3569A,7,unknown,Juvenile,59325F30-C127-4936-96DC-825F8EA7512F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
73A9B619-ABBD-408C-8943-826C718D89E3,2018-01-31T14:51:34Z,HumanObservation,F6FC57B5-41AB-4BF4-B8A6-A9CFAEBD315D,1,Female,Adult,73A9B619-ABBD-408C-8943-826C718D89E3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
73A9B619-ABBD-408C-8943-826C718D89E3,2018-02-12T11:43:00Z,HumanObservation,DD7502CA-DD8F-42DE-ABB4-4C7A001B3B30,4,unknown,Juvenile,73A9B619-ABBD-408C-8943-826C718D89E3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5B7B22F2-8B57-4042-9F41-8A5CBB18AF9F,2019-08-08T12:37:21Z,HumanObservation,40A7CA70-3A42-447D-A116-A695EC7B713E,1,Male,Adult,5B7B22F2-8B57-4042-9F41-8A5CBB18AF9F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5B7B22F2-8B57-4042-9F41-8A5CBB18AF9F,2019-08-08T12:37:21Z,HumanObservation,16A6DD19-8745-4274-9B5A-0AB66FC5B00D,1,Female,Adult,5B7B22F2-8B57-4042-9F41-8A5CBB18AF9F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5B7B22F2-8B57-4042-9F41-8A5CBB18AF9F,2019-08-08T12:37:21Z,HumanObservation,FD3CD9CF-1AA9-47AD-AB24-1DE068CAAA01,5,unknown,Juvenile,5B7B22F2-8B57-4042-9F41-8A5CBB18AF9F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
898ED5FE-C93C-421A-BFFB-8E6A29459046,2019-08-08T12:37:21Z,HumanObservation,6FBA2E4C-ABDD-46FB-ACBA-F018D5AF56BD,1,Female,Adult,898ED5FE-C93C-421A-BFFB-8E6A29459046,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
898ED5FE-C93C-421A-BFFB-8E6A29459046,2019-08-08T12:37:21Z,HumanObservation,18B35454-2089-45A0-BC89-39B591C33C5D,8,unknown,Juvenile,898ED5FE-C93C-421A-BFFB-8E6A29459046,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F04364BB-8B87-49FE-BFA9-949BFBF93427,2019-08-08T12:37:21Z,HumanObservation,76978C01-2B03-418E-A5AB-22E8DB219A4F,1,Female,Adult,F04364BB-8B87-49FE-BFA9-949BFBF93427,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
67CA9A2D-7B81-4EFD-8819-94F8AD843026,2019-08-08T12:37:21Z,HumanObservation,D75CC125-D41B-4174-BFA2-54AB3FE467B3,1,Female,Adult,67CA9A2D-7B81-4EFD-8819-94F8AD843026,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
67CA9A2D-7B81-4EFD-8819-94F8AD843026,2019-08-08T12:37:21Z,HumanObservation,2EF1C7A9-9FC4-4627-BFA8-2125978D7D46,5,unknown,Juvenile,67CA9A2D-7B81-4EFD-8819-94F8AD843026,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
69A0AB43-A520-4A16-984D-961030DEE12F,2019-08-08T12:37:21Z,HumanObservation,2FC00F5A-68FC-4906-9CDE-ACFF6F197FB3,1,Female,Adult,69A0AB43-A520-4A16-984D-961030DEE12F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
66786018-803F-4082-BD15-96E0A99115AB,2019-08-08T12:37:21Z,HumanObservation,5F0A87A9-71B4-4CD8-918D-2BDD9FA0994E,1,Male,Adult,66786018-803F-4082-BD15-96E0A99115AB,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
66786018-803F-4082-BD15-96E0A99115AB,2019-08-08T12:37:21Z,HumanObservation,50BD3D54-E61C-4CAE-8747-2CB99630A631,1,Female,Adult,66786018-803F-4082-BD15-96E0A99115AB,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
66786018-803F-4082-BD15-96E0A99115AB,2019-08-08T12:37:21Z,HumanObservation,2B113448-5096-4DED-A56E-6A8669671E4C,7,unknown,Juvenile,66786018-803F-4082-BD15-96E0A99115AB,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
E0041AA9-9C9B-4D67-914F-96F1AA9AFDB0,2018-01-31T14:51:34Z,HumanObservation,2FEB8723-AB5D-44C9-B82D-983B86A75D46,1,Male,Adult,E0041AA9-9C9B-4D67-914F-96F1AA9AFDB0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8C26AD06-F96C-4B6F-80EA-9A032E832A39,2018-01-31T14:51:34Z,HumanObservation,293EE2F8-4DDC-46BD-81D3-4FFFCAD61BA6,2,Male,Adult,8C26AD06-F96C-4B6F-80EA-9A032E832A39,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
14C5FF82-6B1B-45BB-AEE8-9B4CB630F148,2019-08-08T12:37:21Z,HumanObservation,0CE3D10A-6000-496C-A586-1DFA1D7282B4,1,Female,Adult,14C5FF82-6B1B-45BB-AEE8-9B4CB630F148,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
14C5FF82-6B1B-45BB-AEE8-9B4CB630F148,2019-08-08T12:37:21Z,HumanObservation,C3C62703-1AB1-4D20-875F-75FA2A7A2C8A,8,unknown,Juvenile,14C5FF82-6B1B-45BB-AEE8-9B4CB630F148,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F3D5D7DB-4E34-496F-81F6-A4BAB106C56F,2018-01-31T14:51:34Z,HumanObservation,464140DF-4131-4B5F-9988-78684BB54286,1,Female,Adult,F3D5D7DB-4E34-496F-81F6-A4BAB106C56F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F3D5D7DB-4E34-496F-81F6-A4BAB106C56F,2018-02-12T11:43:00Z,HumanObservation,574089F9-DF3B-47B2-8414-75CB62F41069,3,unknown,Juvenile,F3D5D7DB-4E34-496F-81F6-A4BAB106C56F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5757B86C-36AA-4633-95E4-A59677D1B45F,2018-01-31T14:51:34Z,HumanObservation,E9A262A0-9382-4D15-9268-934924125FBA,1,Male,Adult,5757B86C-36AA-4633-95E4-A59677D1B45F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5757B86C-36AA-4633-95E4-A59677D1B45F,2018-01-31T14:51:34Z,HumanObservation,3998DC51-524F-4A5F-91EC-999EE4177413,1,Female,Adult,5757B86C-36AA-4633-95E4-A59677D1B45F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
EFE89F50-0E8D-44EA-B592-AACC588DAB46,2019-08-08T12:37:21Z,HumanObservation,745AD3F5-33C9-45E5-BCB4-EAF1D5EC8B2B,1,Male,Adult,EFE89F50-0E8D-44EA-B592-AACC588DAB46,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
EFE89F50-0E8D-44EA-B592-AACC588DAB46,2019-08-08T12:37:21Z,HumanObservation,26FC607B-0D77-45BB-BD52-82EC31FE00C9,1,Female,Adult,EFE89F50-0E8D-44EA-B592-AACC588DAB46,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
EFE89F50-0E8D-44EA-B592-AACC588DAB46,2019-08-08T12:37:21Z,HumanObservation,75A98467-D1D8-42DF-BFBD-7DD33B8F7258,5,unknown,Juvenile,EFE89F50-0E8D-44EA-B592-AACC588DAB46,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
96256A8D-3951-4DB3-934C-ADEE36D04151,2019-08-08T12:37:21Z,HumanObservation,D24A2AD9-CFCB-41B1-AA8A-DE1EA1101E29,1,Male,Adult,96256A8D-3951-4DB3-934C-ADEE36D04151,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
96256A8D-3951-4DB3-934C-ADEE36D04151,2019-08-08T12:37:21Z,HumanObservation,6478FA12-00FA-4C39-95EC-15A7E1BC6B56,2,Female,Adult,96256A8D-3951-4DB3-934C-ADEE36D04151,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
96256A8D-3951-4DB3-934C-ADEE36D04151,2019-08-08T12:37:21Z,HumanObservation,D27785D6-D512-4F34-B6A2-443365D7668C,6,unknown,Juvenile,96256A8D-3951-4DB3-934C-ADEE36D04151,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
E623C945-8B19-43F3-AB9C-AF838184B033,2019-08-08T12:37:21Z,HumanObservation,2A4EB8FE-DC80-460F-9DF5-856641007E77,1,Male,Adult,E623C945-8B19-43F3-AB9C-AF838184B033,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
E3FF7F7F-A8FB-4FF7-9346-B24650283AFA,2019-08-08T12:37:21Z,HumanObservation,DC6EE662-5BD9-4411-B839-2B7BDFC3AAD0,1,Male,Adult,E3FF7F7F-A8FB-4FF7-9346-B24650283AFA,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
E3FF7F7F-A8FB-4FF7-9346-B24650283AFA,2019-08-08T12:37:21Z,HumanObservation,792012FB-6C06-4B08-B30B-2D8F4D153B9C,1,Female,Adult,E3FF7F7F-A8FB-4FF7-9346-B24650283AFA,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3973C41C-E892-4868-9512-B5EECA5E18A1,2019-08-08T12:37:21Z,HumanObservation,99AF6727-F04C-4EB2-AD18-1CFD65D70CD2,1,Male,Adult,3973C41C-E892-4868-9512-B5EECA5E18A1,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3973C41C-E892-4868-9512-B5EECA5E18A1,2019-08-08T12:37:21Z,HumanObservation,DD98A737-C201-4CDB-AE2E-0BC8E81FEAB7,1,Female,Adult,3973C41C-E892-4868-9512-B5EECA5E18A1,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3973C41C-E892-4868-9512-B5EECA5E18A1,2019-08-08T12:37:21Z,HumanObservation,F447F279-1461-41EC-9F14-D35E3605A6DC,1,unknown,Juvenile,3973C41C-E892-4868-9512-B5EECA5E18A1,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
3DB0E50C-D92D-408F-A0E0-B81FA0168CDD,2018-02-12T11:43:41Z,HumanObservation,146F37B3-66A8-49D9-BEE5-1444EC2A5FBD,2,unknown,unknown,3DB0E50C-D92D-408F-A0E0-B81FA0168CDD,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
79A3088F-4F0E-48F0-B515-B8D7C2B3CCA8,2018-01-31T14:51:34Z,HumanObservation,6B0BFF6B-9363-46CC-B725-51AFB7A6D631,2,Female,Adult,79A3088F-4F0E-48F0-B515-B8D7C2B3CCA8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C29E5A77-5624-45CC-98F9-B9EE75D21083,2018-01-31T14:51:34Z,HumanObservation,A92D35BB-7BEC-4ECF-A289-FDA4CBFE0EF7,1,Male,Adult,C29E5A77-5624-45CC-98F9-B9EE75D21083,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
430A2737-3C22-411F-B781-BB7F0CB277F6,2018-01-31T14:51:34Z,HumanObservation,33DEE845-6B0C-4437-8EFA-20D2FDD6DB00,2,Male,Adult,430A2737-3C22-411F-B781-BB7F0CB277F6,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
6EFF4916-235A-49FD-A527-BBD5C3154C1F,2018-01-31T14:51:34Z,HumanObservation,88584BF3-0AE3-4197-B7DC-A044444E7C74,1,Male,Adult,6EFF4916-235A-49FD-A527-BBD5C3154C1F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
6EFF4916-235A-49FD-A527-BBD5C3154C1F,2018-01-31T14:51:34Z,HumanObservation,5EB402D3-8170-4589-A29E-AC0361427FB4,1,Female,Adult,6EFF4916-235A-49FD-A527-BBD5C3154C1F,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
